Datetime,Tweet Id,Text,Username,user_mention,followersCount,listedCount
2020-06-07 23:59:48+00:00,1269781134407155712,"George Floyd‘s Lawyer @MeritLaw and Breitbart News‘ Joel Pollak Discuss: Was ‘Chaos‘ Necessary for Justice?

https://t.co/pEq0pRBTUm via @BreitbartNews #BlackLivesMatter #GeorgeFloyd",joelpollak,BreitbartNews,193027,1697
2020-06-07 23:59:48+00:00,1269781132377313287,Don't accept lip service from elected official until you see actions following those tweets and hastags #realchange #BlackLivesMatter https://t.co/avSdPN4ivm,Writnginclusive,,101,1
2020-06-07 23:59:47+00:00,1269781130112270338,"HIT DAT LINK ⬇⬇⬇ 
https://t.co/IjldyH4Oat
#dreday #💯 #newmusic #outnow #linkinbio #trending  #schoolreopening #madisonbeerleaked #FakeAccount #COVID19 #texasrapper #NXTTakeoverInYourHouse #13reasonswhyseason4 #musicvideo #indieartist #upcomingartist #BlackLivesMatter https://t.co/fj7c8dGOP7",1hunnamandreday,,580,0
2020-06-07 23:59:46+00:00,1269781126840713217,"His family wants the CPS decision reviewed and are raising funds for legal fees. 

Donate what you can
Share

https://t.co/eLOX1Dddjz

Info on the case https://t.co/PwPgutFiIv

#BlackLivesMatter
#JusticeForChristopherKapessa #ChristopherKapessa 
#JusticeForShukriAbdi
2/2",veiledevolution,,221,3
2020-06-07 23:59:46+00:00,1269781124819161088,#BlackLivesMatter,diaz_scrobot,,849,6
2020-06-07 23:59:46+00:00,1269781124278091778,Small thing: sign a petition to end end police brutality using @resistbot and they will match you with your reps and Governors. See below ⬇️ #BlackLivesMatter https://t.co/Nc4Cq7spLw,ashleydano,resistbot,3440,180
2020-06-07 23:59:45+00:00,1269781122902364160,These words Dr. King uttered almost 60 years ago are still incredibly relevant even today #BlackLivesMatter https://t.co/zNjU5VhtL7,RevJoshuaJordan,,1348,0
2020-06-07 23:59:45+00:00,1269781120591237120,The movement has begun join and be heard in #blacklivesmatter #icantbreathe dropping soon. Never let anyone define you or limit your greatest potential. Sporting ME wear proudly promotes that you should always be… https://t.co/bPLKNyiefc,Morpheus_ME,,0,0
2020-06-07 23:59:44+00:00,1269781119484014593,"A relaxed confidence infused a new round of street protests in New York and other major cities on Sunday, a day after some of the largest demonstrations since the killing of #GeorgeFloyd unfolded with no major violence. #BlackLivesMatter @GhenhisKhan
https://t.co/LlwVe2SPHW",atlanticpostng,GhenhisKhan,1492,0
2020-06-07 23:59:44+00:00,1269781118674513920,"PLEASE SHARE THIS!

This is important to know. They have been seen ready to use in Florida, but everyone should be looking out.

Please stay safe! ✊🏿✊🏽✊🏼

#BlackLivesMatter
#EdwardColston
#BlackLivesMattters
#BreonnaTaylor #BlackOutDay2020
#Anonymous
#BLM https://t.co/faBB6VevRp",lilychillz,,0,0
2020-06-07 23:59:44+00:00,1269781116954673154,"Billings, MT showed up today. ♥️ #blacklivesmatter https://t.co/TOqB212gfz",MegFromMontana,,73,1
2020-06-07 23:59:44+00:00,1269781115767791617,I see you and I appreciate you!! #BlackLivesMatter 💖✊🏾 https://t.co/cwJPGE5yQL,MsBabyDoll117,,997,15
2020-06-07 23:59:43+00:00,1269781111783243777,"@Nasty_CSA  --- They don't 
@TreySongz   --- 2020 Riots: How Many Times
@MeekMill  --- Otherside of America
@YG  --- FTP

Together we stand #BlackLivesMatter",iambigBrad,"Nasty_CSA, TreySongz, MeekMill, YG",57,0
2020-06-07 23:59:43+00:00,1269781111573483521,"Per cert, vergonyós veure a tanta gent anxovada arreu del país quan fa unes setmanes ens queixàvem de les manis dels cayetanitos/as.

PD: recolzo al 100% la causa del #BlackLivesMatter , però ara, en pandèmia mundial, no és moment de manifestar-se en massa.",sergan1998,,191,0
2020-06-07 23:59:42+00:00,1269781107718926336,"Stand up against police brutality!

#BlackLivesMatter 

@Dusky193 @NuTEKAA_ @_thinkerdog https://t.co/InnhxKRPYo",louisjab,"dusky193, NuTEKAA_",182,1
2020-06-07 23:59:42+00:00,1269781107505053697,Join me in supporting BTS ARMY via @actblue https://t.co/Y2BnFO79bT #BlackLivesMatter @BTS_twt,serendipitybtss,"actblue, BTS_twt",123,0
2020-06-07 23:59:41+00:00,1269781106624286720,"If you’re more quiet about the BLM movement, still be active. Still research what you can do and how you can help. This is far from over. #BlackLivesMatter ❤️",An_JELLY_ica,,379,0
2020-06-07 23:59:41+00:00,1269781105823100928,If black lives matter why dont black people vote for city elections where mayors and police unions bargain to keep bad cops? Less than 1% show up!  #BLM #BlackLivesMatter,gf_liberty,,2,0
2020-06-07 23:59:41+00:00,1269781105399431168,"If you can donate, donate. If you can sign petitions, do it. If you can march, march. If you can raise awareness, speak up. If you have no idea what's going on, educate yourself. There's no wrong way to get get involved except to involved.
#BlackLivesMatter
#EndPoliceBrutality",jamie_renae3674,,195,1
2020-06-07 23:59:41+00:00,1269781103751151616,TOMORROW! DM FOR MORE INFO. #THEGREATSUNRISEMARCH #BLACKLIVESMATTER https://t.co/xxcjoXRQN9,Eazuus,,617,3
2020-06-07 23:59:39+00:00,1269781097233223683,Big ups to @RealKeithLee 🤟🏿🤟🏿✊🏿✊🏿✊🏿 #BlackLivesMatter #NXTTakeoverInYourHouse #northamericantitlematch https://t.co/4Q0OMrtxRA,Jaeisreal,RealKeithLee,203,7
2020-06-07 23:59:39+00:00,1269781095010230275,#bbcnews #c4news #Newsnight #skynews #skypapers @lbc #Colston #colstonstatue #BlackLivesMatter  #BLM #Bristol https://t.co/pVJoFyFRJ8,RANTER_DAD,LBC,930,4
2020-06-07 23:59:38+00:00,1269781093772931072,@MittRomney 👀🧐👏👏👏👏👏👏👊💣💥 #BlackLivesMatter #MittRomneyRepublicanHero #BlackLivesMatterToo 🇺🇸😍😍🇺🇸😍😍,BBChickBrueck,MittRomney,176,1
2020-06-07 23:59:38+00:00,1269781093428989953,"Keith Lee!

That’s it 🤷🏽‍♂️ Thats the tweet 🤷🏽‍♂️ #BLM #BlackLivesMatter #NXTTakeOver https://t.co/UXjlLwNGqW",TBossUKnow,,1245,9
