,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
0,2020-05-23,"#BlackTwitter #blacklivesmatter 

Exonerated after over three decades, singer Archie Williams will sue
https://t.co/HspGWhMOTn",exonerated three decades singer archie williams sue ,1,en,"['exonerated', 'three', 'decades', 'singer', 'archie', 'williams', 'sue']","[('exonerated', 'VBN'), ('three', 'CD'), ('decades', 'NNS'), ('singer', 'VBP'), ('archie', 'JJ'), ('williams', 'NNS'), ('sue', 'NN')]", exonerate three decade singer archie williams sue,0.102133214
1,2020-05-23,"#BlackTwitter #blacklivesmatter 

WATCH: After serving over three decades for crime he didn’t commit, Archie Williams finds big break on America’s Got Talent
https://t.co/KIrKaI559A",watch serving three decades crime didn’t commit archie williams finds big break america’s got talent ,1,en,"['watch', 'serving', 'three', 'decades', 'crime', 'commit', 'archie', 'williams', 'finds', 'big', 'break', 'america', 'got', 'talent']","[('watch', 'NN'), ('serving', 'VBG'), ('three', 'CD'), ('decades', 'NNS'), ('crime', 'NN'), ('commit', 'NN'), ('archie', 'IN'), ('williams', 'NNS'), ('finds', 'VBZ'), ('big', 'JJ'), ('break', 'NN'), ('america', 'NN'), ('got', 'VBD'), ('talent', 'NN')]", watch serve three decade crime commit archie williams find big break america get talent,0.20506157
2,2020-05-23,This is why #poc are angry!  #blacklivesmatter #racism https://t.co/dp6zI9oPEU,angry ,1,en,['angry'],"[('angry', 'JJ')]", angry,0.12147236
3,2020-05-23,TRANSITION TO GOLFING  #Biden2020 #BlackLivesMatter #TrumpIsAnIdiot #TrumpLiesAmericansDie #TrumpLiesPeopleDie  #coronavirus,transition golfing ,1,en,"['transition', 'golfing']","[('transition', 'NN'), ('golfing', 'NN')]", transition golfing,0.030571504
4,2020-05-23,"#BlackTwitter
#BlackLivesMatter

Archie Williams wrongfully spent decades at Angola. Now he's a budding 'America's Got Talent' star. https://t.co/hWUERi2BNw via @theadvocatebr",archie williams wrongfully spent decades angola hes budding americas got talent star via ,1,en,"['archie', 'williams', 'wrongfully', 'spent', 'decades', 'angola', 'hes', 'budding', 'americas', 'got', 'talent', 'star', 'via']","[('archie', 'JJ'), ('williams', 'NNS'), ('wrongfully', 'RB'), ('spent', 'VBD'), ('decades', 'NNS'), ('angola', 'JJ'), ('hes', 'NNS'), ('budding', 'VBG'), ('americas', 'NN'), ('got', 'VBD'), ('talent', 'JJ'), ('star', 'NN'), ('via', 'IN')]", archie williams wrongfully spend decade angola he bud america get talent star via,0.12377923
5,2020-05-23,These are the Carnaries we will watch &amp; 14 days from now check back with you. #Amen #StayHome #WhenTheySeeUs #BlackCommunity #BlackLivesMatter #SayHerName #BlackTwitter #America #Oakland #Mobile #northerncalifornia #SanFrancisco #BayArea #GOP #democracy #Kentucky #Georgia https://t.co/K8NTy4pvGq,carnaries watch amp days check back ,1,en,"['carnaries', 'watch', 'amp', 'days', 'check', 'back']","[('carnaries', 'NNS'), ('watch', 'VBP'), ('amp', 'JJ'), ('days', 'NNS'), ('check', 'VB'), ('back', 'RB')]", carnaries watch amp day check back,0.05568023
6,2020-05-23,This is America.. #BlackLivesMatter #BlackLifeRocks #ItsAMovement #NENOShouse #AskAboutTheAcronym #IAmMyBrand #TheDutchessOfDuval #FloridaGirl #LetsBuild #FuckYouTalmBout #NobleOnes #NobleJennJenn #NobleGambino… https://t.co/QWL7HyqPn6,america ,1,en,['america'],"[('america', 'NN')]", america,0.054821983
7,2020-05-23,"96% of Republican party support him according to Trump, unfortunately for him they will suddenly disappear, they will vanish like magic.... #Biden2020 #BlackLivesMatter #TrumpIsAnIdiot #TrumpLiesAmericansDie #TrumpLiesPeopleDie  #coronavirus",republican party support according trump unfortunately suddenly disappear vanish like magic ,1,en,"['republican', 'party', 'support', 'according', 'trump', 'unfortunately', 'suddenly', 'disappear', 'vanish', 'like', 'magic']","[('republican', 'JJ'), ('party', 'NN'), ('support', 'NN'), ('according', 'VBG'), ('trump', 'NN'), ('unfortunately', 'RB'), ('suddenly', 'RB'), ('disappear', 'VBP'), ('vanish', 'JJ'), ('like', 'IN'), ('magic', 'NN')]", republican party support accord trump unfortunately suddenly disappear vanish like magic,0.4187145
8,2020-05-23,simple reminder: the black lives matter movement doesn’t undermine others. it is incredibly needed and those who say otherwise and try and invalidate the movement are ignorant. #blacklivesmatter,simple reminder black lives matter movement doesn’t undermine others incredibly needed say otherwise try invalidate movement ignorant ,1,en,"['simple', 'reminder', 'black', 'lives', 'matter', 'movement', 'undermine', 'others', 'incredibly', 'needed', 'say', 'otherwise', 'try', 'invalidate', 'movement', 'ignorant']","[('simple', 'JJ'), ('reminder', 'NN'), ('black', 'JJ'), ('lives', 'VBZ'), ('matter', 'JJ'), ('movement', 'NN'), ('undermine', 'NN'), ('others', 'NNS'), ('incredibly', 'RB'), ('needed', 'VBD'), ('say', 'VBP'), ('otherwise', 'RB'), ('try', 'JJ'), ('invalidate', 'NN'), ('movement', 'NN'), ('ignorant', 'NN')]", simple reminder black live matter movement undermine others incredibly need say otherwise try invalidate movement ignorant,0.7167062
9,2020-05-23,"@GretaMurphy16 @ErinNanasi @KassandraSeven @E_c_h_o @SwedJewFish @ElPiiiiit @SallyAlbright @cmradari @IncredibleTri @KHiveQueenBee @Stupid_Berns @biden_brigade @kyle_teamjoe @Jaina_Solo_85 @marjikk @DailyLibber @karentotten @ahumorlessfem @hoakehrler Nope, just a third--comprised of #progressives,  #independents, #greens, #libertarians, #PeoplesParty, #WorkersUnited, #MeToo, #BlackLivesMatter, and everyone else fed up with corrupt business as usual. No more splintering/division tactics.",nope thirdcomprised everyone else fed corrupt business usual splinteringdivision tactics ,1,en,"['nope', 'thirdcomprised', 'everyone', 'else', 'fed', 'corrupt', 'business', 'usual', 'splinteringdivision', 'tactics']","[('nope', 'NN'), ('thirdcomprised', 'VBD'), ('everyone', 'NN'), ('else', 'RB'), ('fed', 'VBN'), ('corrupt', 'JJ'), ('business', 'NN'), ('usual', 'JJ'), ('splinteringdivision', 'NN'), ('tactics', 'NNS')]", nope thirdcomprised everyone else feed corrupt business usual splinteringdivision tactic,0.35958827
10,2020-05-23,Seems that Trump accuses everyone of being a very sick person until they get a virus.  #Biden2020 #BlackLivesMatter #TrumpIsAnIdiot #TrumpLiesAmericansDie #TrumpLiesPeopleDie  #coronavirus,seems trump accuses everyone sick person get virus ,1,en,"['seems', 'trump', 'accuses', 'everyone', 'sick', 'person', 'get', 'virus']","[('seems', 'VBZ'), ('trump', 'JJ'), ('accuses', 'NNS'), ('everyone', 'NN'), ('sick', 'JJ'), ('person', 'NN'), ('get', 'VB'), ('virus', 'NN')]", seem trump accuses everyone sick person get virus,0.69755936
11,2020-05-23,this is a track of a generation! https://t.co/LuV5ToSTye #blacklivesmatter #BlackPanthers,track generation ,1,en,"['track', 'generation']","[('track', 'NN'), ('generation', 'NN')]", track generation,0.064730495
12,2020-05-23,@AttorneyCrump called prosecutors’ decision to drop charges against Kenneth Walker “a belated victory for justice and a powerful testament to the power of advocacy.” #BreonnaTaylor #BlackLivesMatter @mlevenson https://t.co/2togFUKwz7,called prosecutors’ decision drop charges kenneth walker “a belated victory justice powerful testament power advocacy” ,1,en,"['called', 'prosecutors', 'decision', 'drop', 'charges', 'kenneth', 'walker', 'belated', 'victory', 'justice', 'powerful', 'testament', 'power', 'advocacy']","[('called', 'VBN'), ('prosecutors', 'NNS'), ('decision', 'NN'), ('drop', 'NN'), ('charges', 'NNS'), ('kenneth', 'VBP'), ('walker', 'NN'), ('belated', 'VBD'), ('victory', 'JJ'), ('justice', 'NN'), ('powerful', 'JJ'), ('testament', 'JJ'), ('power', 'NN'), ('advocacy', 'NN')]", call prosecutor decision drop charge kenneth walker belated victory justice powerful testament power advocacy,0.08017957
13,2020-05-23,"NEW PODCAST EPISODE ALERT.  Check it out. 
#podcast #blackpodcast #podcasts
#motivation #BlackExcellence #coaching #BlackLivesMatter

https://t.co/hlnsfCmIGn",new podcast episode alert check ,1,en,"['new', 'podcast', 'episode', 'alert', 'check']","[('new', 'JJ'), ('podcast', 'NN'), ('episode', 'NN'), ('alert', 'NN'), ('check', 'NN')]", new podcast episode alert check,0.067887686
14,2020-05-23,"#allyship
#ally
#BlackLivesMatter
#blackout
#blackvoicesheard

Real quick thing!

Check out kenna's video! #TikTok https://t.co/In1n5TzvHg",real quick thing check kennas video ,1,en,"['real', 'quick', 'thing', 'check', 'kennas', 'video']","[('real', 'JJ'), ('quick', 'JJ'), ('thing', 'NN'), ('check', 'NN'), ('kennas', 'NNS'), ('video', 'NN')]", real quick thing check kennas video,0.16384043
15,2020-05-23,@larryelder still one of your best! Larry Elder discusses #BlackLivesMatter and 'systematic racism' #FactsAr... https://t.co/knEnK2IYGI via @YouTube,still one best larry elder discusses systematic racism via ,1,en,"['still', 'one', 'best', 'larry', 'elder', 'discusses', 'systematic', 'racism', 'via']","[('still', 'RB'), ('one', 'CD'), ('best', 'JJS'), ('larry', 'NN'), ('elder', 'NN'), ('discusses', 'VBZ'), ('systematic', 'JJ'), ('racism', 'NN'), ('via', 'IN')]", still one best larry elder discuss systematic racism via,0.32881296
16,2020-05-23,while you sleep Avalanche grinds and puts in work! https://t.co/Op83dcCw5Y #BlackLivesMatter #kotd,sleep avalanche grinds puts work ,1,en,"['sleep', 'avalanche', 'grinds', 'puts', 'work']","[('sleep', 'JJ'), ('avalanche', 'NN'), ('grinds', 'NNS'), ('puts', 'VBZ'), ('work', 'NN')]", sleep avalanche grind put work,0.2831144
17,2020-05-23,"Thankfully I care more about #TheWork than I do my looks, lmfao. 🤣🤣🤣 #IndigenousSovereignty #MMIW #MMIWG #solidarity #racism #AntiBlackness #BlackLivesMatter #NativeTwitter #BlackTwitter #AsianTwitter #BuildTogether #RootsOfRacism",thankfully care looks lmfao ,1,en,"['thankfully', 'care', 'looks', 'lmfao']","[('thankfully', 'RB'), ('care', 'VB'), ('looks', 'VBZ'), ('lmfao', 'NN')]", thankfully care look lmfao,0.32087114
18,2020-05-23,"How is Biden the answer to Trump in any way? 

He is not. 

This is why no one is saying anything. #BlackLivesMatter https://t.co/QPm9XVpWoG",biden answer trump way one saying anything ,1,en,"['biden', 'answer', 'trump', 'way', 'one', 'saying', 'anything']","[('biden', 'NN'), ('answer', 'NN'), ('trump', 'NN'), ('way', 'NN'), ('one', 'CD'), ('saying', 'VBG'), ('anything', 'NN')]", biden answer trump way one say anything,0.13222146
19,2020-05-23,"@HuffPost @Kaepernick7 This Is The Only Protest America Respects!
#BlackLivesMatter #Indivisible https://t.co/DJ7EFbs2nd",protest america respects ,1,en,"['protest', 'america', 'respects']","[('protest', 'NN'), ('america', 'NN'), ('respects', 'NNS')]", protest america respect,0.06816557
20,2020-05-23,Lordt it was all good about a week ago  https://t.co/lMus15EwUF #DojaIsOverParty #SingleAndMingle #TrumpsJealousOfObama #DojaCat #alyssamilano #HappyEid #golfing #BlackLivesMatter #BlackTwitter #hiphop https://t.co/ft9Fbcggsc,lordt good week ago ,1,en,"['lordt', 'good', 'week', 'ago']","[('lordt', 'RB'), ('good', 'JJ'), ('week', 'NN'), ('ago', 'RB')]", lordt good week ago,0.07862649
22,2020-05-23,"@Big6domino And yet I don't think I'll start the hashtag TrumpHatesMeMoreThanYou anytime soon.😉

#BlackLivesMatter 

**mostly b/c I'm afraid to find out how many white liberals actually think it's true",yet dont think ill start hashtag trumphatesmemorethanyou anytime soon mostly bc im afraid find many white liberals actually think true ,1,en,"['yet', 'dont', 'think', 'ill', 'start', 'hashtag', 'trumphatesmemorethanyou', 'anytime', 'soon', 'mostly', 'afraid', 'find', 'many', 'white', 'liberals', 'actually', 'think', 'true']","[('yet', 'RB'), ('dont', 'JJ'), ('think', 'VBP'), ('ill', 'JJ'), ('start', 'VBP'), ('hashtag', 'NN'), ('trumphatesmemorethanyou', 'NN'), ('anytime', 'RB'), ('soon', 'RB'), ('mostly', 'RB'), ('afraid', 'JJ'), ('find', 'VBP'), ('many', 'JJ'), ('white', 'JJ'), ('liberals', 'NNS'), ('actually', 'RB'), ('think', 'VBP'), ('true', 'JJ')]", yet dont think ill start hashtag trumphatesmemorethanyou anytime soon mostly afraid find many white liberal actually think true,0.58003694
23,2020-05-23,So true... But if you looking at the comments I am amazed by the ignorance and sheer rudeness people feel free to sling. #BlackLivesMatter #canada https://t.co/2xzTyX9mTe,true looking comments amazed ignorance sheer rudeness people feel free sling ,1,en,"['true', 'looking', 'comments', 'amazed', 'ignorance', 'sheer', 'rudeness', 'people', 'feel', 'free', 'sling']","[('true', 'JJ'), ('looking', 'VBG'), ('comments', 'NNS'), ('amazed', 'VBN'), ('ignorance', 'NN'), ('sheer', 'NN'), ('rudeness', 'NN'), ('people', 'NNS'), ('feel', 'VBP'), ('free', 'JJ'), ('sling', 'NN')]", true look comment amaze ignorance sheer rudeness people feel free sling,0.40309894
24,2020-05-23,#BlackLivesMatter @Blklivesmatter Why do you hate white people?,hate white people ,1,en,"['hate', 'white', 'people']","[('hate', 'JJ'), ('white', 'JJ'), ('people', 'NNS')]", hate white people,0.90765476
26,2020-05-23,@teolovaticmixer i am in tears. actual tears. this is well and truly heartbreaking to witness #justiceforJacob #blacklivesmatter,tears actual tears well truly heartbreaking witness ,1,en,"['tears', 'actual', 'tears', 'well', 'truly', 'heartbreaking', 'witness']","[('tears', 'NNS'), ('actual', 'JJ'), ('tears', 'NNS'), ('well', 'RB'), ('truly', 'RB'), ('heartbreaking', 'VBG'), ('witness', 'NN')]", tear actual tear well truly heartbreaking witness,0.06630573
27,2020-05-23,#BlackLivesMatter @Blklivesmatter But they don't,dont ,1,en,['dont'],"[('dont', 'NN')]", dont,0.017701091
28,2020-05-23,"The only race that exists for me is a human race. We should all be equal. I'm so sick of white privilege. Like, really sick. This is the real issue and this shit exists. #BlackLivesMatter",race exists human race equal im sick white privilege like really sick real issue shit exists ,1,en,"['race', 'exists', 'human', 'race', 'equal', 'sick', 'white', 'privilege', 'like', 'really', 'sick', 'real', 'issue', 'shit', 'exists']","[('race', 'NN'), ('exists', 'VBZ'), ('human', 'JJ'), ('race', 'NN'), ('equal', 'JJ'), ('sick', 'JJ'), ('white', 'JJ'), ('privilege', 'NN'), ('like', 'IN'), ('really', 'RB'), ('sick', 'JJ'), ('real', 'JJ'), ('issue', 'NN'), ('shit', 'NN'), ('exists', 'NNS')]", race exist human race equal sick white privilege like really sick real issue shit exists,0.896988
29,2020-05-23,"Now that the charges have been dropped against Kenneth Walker, there’s no reason Mayor Greg Fischer hasn’t acted yet. 

@louisvillemayor fire the officers who killed Breonna Taylor now! #JusticeforBre #BreonnaTaylor #SayHerName #BlackLivesMatter",charges dropped kenneth walker there’s reason mayor greg fischer hasn’t acted yet fire officers killed breonna taylor ,1,en,"['charges', 'dropped', 'kenneth', 'walker', 'reason', 'mayor', 'greg', 'fischer', 'acted', 'yet', 'fire', 'officers', 'killed', 'breonna', 'taylor']","[('charges', 'NNS'), ('dropped', 'VBD'), ('kenneth', 'VB'), ('walker', 'NN'), ('reason', 'NN'), ('mayor', 'NN'), ('greg', 'NN'), ('fischer', 'NN'), ('acted', 'VBD'), ('yet', 'RB'), ('fire', 'JJ'), ('officers', 'NNS'), ('killed', 'VBD'), ('breonna', 'NN'), ('taylor', 'NN')]", charge drop kenneth walker reason mayor greg fischer act yet fire officer kill breonna taylor,0.55081296
30,2020-05-23,Racists acting up on fb. #BLM #BlackLivesMatter #JusticeForAhmaud #coronavirus # https://t.co/deo6b6uAZd,racists acting fb ,1,en,"['racists', 'acting']","[('racists', 'NNS'), ('acting', 'VBG')]", racist act,0.5154597
31,2020-05-23,"@ChuckCallesto It's not the state's fault a domestic terrorist decided to live there. This is #BlackLivesMatter in a nut shell.  Brown was a criminal; nobody cared. This guy beat up an old man, and nobody cares either. FFS a white man is the BLM spokescracker.",states fault domestic terrorist decided live nut shell brown criminal nobody cared guy beat old man nobody cares either ffs white man blm spokescracker ,1,en,"['states', 'fault', 'domestic', 'terrorist', 'decided', 'live', 'nut', 'shell', 'brown', 'criminal', 'nobody', 'cared', 'guy', 'beat', 'old', 'man', 'nobody', 'cares', 'either', 'ffs', 'white', 'man', 'blm', 'spokescracker']","[('states', 'NNS'), ('fault', 'VBP'), ('domestic', 'JJ'), ('terrorist', 'NN'), ('decided', 'VBD'), ('live', 'JJ'), ('nut', 'NN'), ('shell', 'NN'), ('brown', 'IN'), ('criminal', 'JJ'), ('nobody', 'NN'), ('cared', 'VBD'), ('guy', 'JJ'), ('beat', 'NN'), ('old', 'JJ'), ('man', 'NN'), ('nobody', 'NN'), ('cares', 'VBZ'), ('either', 'CC'), ('ffs', 'JJ'), ('white', 'JJ'), ('man', 'NN'), ('blm', 'NN'), ('spokescracker', 'NN')]", state fault domestic terrorist decide live nut shell brown criminal nobody care guy beat old man nobody care either ffs white man blm spokescracker,0.77055913
32,2020-05-23,@MichaelRenberg @latimes Its a temporary order.  Do you get this upset when police shut down our #BlackLivesMatter protests too or does the 1st amendment not count then 🤔,temporary order get upset police shut protests st amendment count ,1,en,"['temporary', 'order', 'get', 'upset', 'police', 'shut', 'protests', 'amendment', 'count']","[('temporary', 'JJ'), ('order', 'NN'), ('get', 'NN'), ('upset', 'JJ'), ('police', 'NN'), ('shut', 'VBD'), ('protests', 'NNS'), ('amendment', 'NN'), ('count', 'NN')]", temporary order get upset police shut protest amendment count,0.46896073
33,2020-05-23,I love when people say they are standing up for ‘the unborn’ but don’t stand up for actual black Americans that get killed for no reason. #BlackLivesMatter,love people say standing ‘the unborn’ don’t stand actual black americans get killed reason ,1,en,"['love', 'people', 'say', 'standing', 'unborn', 'stand', 'actual', 'black', 'americans', 'get', 'killed', 'reason']","[('love', 'NN'), ('people', 'NNS'), ('say', 'VBP'), ('standing', 'VBG'), ('unborn', 'JJ'), ('stand', 'VBP'), ('actual', 'JJ'), ('black', 'JJ'), ('americans', 'NNS'), ('get', 'VBP'), ('killed', 'VBN'), ('reason', 'NN')]", love people say stand unborn stand actual black american get kill reason,0.82176924
34,2020-05-23,"As Senator I will push for legislation that provides reparations to the descendants of Africans enslaved in the US-Lawrence Hamm Senate Candidate (NJ -D) 
To support my campaign visit https://t.co/8hwYx4S9uO
#BlackLivesMatter #EqualPeople #equalrights #Reparations #GoHamm2020 #nj https://t.co/X4czF4AtvN",senator push legislation provides reparations descendants africans enslaved uslawrence hamm senate candidate nj support campaign visit ,1,en,"['senator', 'push', 'legislation', 'provides', 'reparations', 'descendants', 'africans', 'enslaved', 'uslawrence', 'hamm', 'senate', 'candidate', 'support', 'campaign', 'visit']","[('senator', 'NN'), ('push', 'JJ'), ('legislation', 'NN'), ('provides', 'VBZ'), ('reparations', 'NNS'), ('descendants', 'NNS'), ('africans', 'NNS'), ('enslaved', 'VBD'), ('uslawrence', 'JJ'), ('hamm', 'NN'), ('senate', 'NN'), ('candidate', 'NN'), ('support', 'NN'), ('campaign', 'NN'), ('visit', 'NN')]", senator push legislation provide reparation descendant african enslave uslawrence hamm senate candidate support campaign visit,0.44969925
35,2020-05-23,Thinking about the time at WJUC 2018 when WFDF threatened to ban our team from live-streamed games for wearing #blacklivesmatter headbands...,thinking time wjuc wfdf threatened ban team livestreamed games wearing headbands ,1,en,"['thinking', 'time', 'wjuc', 'wfdf', 'threatened', 'ban', 'team', 'livestreamed', 'games', 'wearing', 'headbands']","[('thinking', 'VBG'), ('time', 'NN'), ('wjuc', 'JJ'), ('wfdf', 'NN'), ('threatened', 'VBD'), ('ban', 'JJ'), ('team', 'NN'), ('livestreamed', 'VBD'), ('games', 'NNS'), ('wearing', 'VBG'), ('headbands', 'NNS')]", think time wjuc wfdf threaten ban team livestreamed game wear headband,0.24271296
36,2020-05-23,"1st 😭 a poor man beaten to DEATH

#WHY? What for?

2nd good this ""I live in the USA""

Not like
#BlackLivesMatter 
Is a thing or nothing

Left is #SomecHrchDIPshit
Right is #CopDealingWith †

Phone loop oops https://t.co/Y8dl6qRCIl https://t.co/7gswWndGSw",st poor man beaten death nd good live usa like thing nothing left right † phone loop oops ,1,en,"['poor', 'man', 'beaten', 'death', 'good', 'live', 'usa', 'like', 'thing', 'nothing', 'left', 'right', 'phone', 'loop', 'oops']","[('poor', 'JJ'), ('man', 'NN'), ('beaten', 'VBN'), ('death', 'NN'), ('good', 'JJ'), ('live', 'JJ'), ('usa', 'NNS'), ('like', 'IN'), ('thing', 'NN'), ('nothing', 'NN'), ('left', 'VBD'), ('right', 'JJ'), ('phone', 'NN'), ('loop', 'NN'), ('oops', 'NNS')]", poor man beat death good live usa like thing nothing leave right phone loop oops,0.44450516
37,2020-05-23,Please listen to this man.    @AOC @IlhanMN @AyannaPressley @RashidaTlaib @SenSanders @SpeakerPelosi @CoryBooker @JulianCastro @BillyWarpinjur @MMFlint @lindawade4ok #FBRParty #BlackLivesMatter #COVID19. #SanctionsSpreadCOVID19 #PeaceWithIran #NoWar @WhipClyburn https://t.co/N70D6CdvLI,please listen man ,1,en,"['please', 'listen', 'man']","[('please', 'NN'), ('listen', 'VB'), ('man', 'NN')]", please listen man,0.11126732
38,2020-05-23,"#BlackLivesMatter
#art
#artists
#artshare
#COVIDー19

Check out Mia's video! #TikTok https://t.co/zpfv5KETnY",check mias video ,1,en,"['check', 'mias', 'video']","[('check', 'NN'), ('mias', 'NNS'), ('video', 'VBP')]", check mias video,100.0
40,2020-05-23,"#RichOffLIFETV 😑 #JoeBidden you are going to have to come stronger then this! 
•
•
•
#Vote #BlackVote #CharlamagneThaGod #Politics #TheBreakfastClub #PresidentialRace #DonaldTrump #BlackLivesMatter https://t.co/cuOVK1O9kO",going come stronger • • • ,1,en,"['going', 'come', 'stronger']","[('going', 'VBG'), ('come', 'VBN'), ('stronger', 'JJR')]", go come strong,0.114923805
41,2020-05-23,"How true. Have we have forgotten that #CriminalInChief asked Blacks in Election 2016, ""What have you got to lose?""  Narcissistic #Trump just repeated his question in 2020.  #COVIDー19 is showing USA #BlackLivesMatter doesn't matter. Why aren't Blacks confronting #PutinsPuppet? https://t.co/MGhqtyMM4N",true forgotten asked blacks election got lose narcissistic repeated question showing usa doesnt matter arent blacks confronting ,1,en,"['true', 'forgotten', 'asked', 'blacks', 'election', 'got', 'lose', 'narcissistic', 'repeated', 'question', 'showing', 'usa', 'doesnt', 'matter', 'arent', 'blacks', 'confronting']","[('true', 'JJ'), ('forgotten', 'NN'), ('asked', 'VBD'), ('blacks', 'NNS'), ('election', 'NN'), ('got', 'VBD'), ('lose', 'JJ'), ('narcissistic', 'JJ'), ('repeated', 'VBN'), ('question', 'NN'), ('showing', 'VBG'), ('usa', 'JJ'), ('doesnt', 'JJ'), ('matter', 'NN'), ('arent', 'NN'), ('blacks', 'NNS'), ('confronting', 'VBG')]", true forgotten ask black election get lose narcissistic repeat question show usa doesnt matter arent black confront,0.69542736
42,2020-05-23,"If you live in LA City, please fill out this Peoples Budget LA survey!This is a chance to make your voice heard!! If you can spend a few minutes doing this survey, that would be awesome!  We want your opinion!Thanks! #blacklivesmatter #blmlosangeles @BLMLA https://t.co/WXpPtoI23O",live la city please fill peoples budget la surveythis chance make voice heard spend minutes survey would awesome want opinionthanks ,1,en,"['live', 'city', 'please', 'fill', 'peoples', 'budget', 'surveythis', 'chance', 'make', 'voice', 'heard', 'spend', 'minutes', 'survey', 'would', 'awesome', 'want', 'opinionthanks']","[('live', 'JJ'), ('city', 'NN'), ('please', 'NN'), ('fill', 'JJ'), ('peoples', 'NNS'), ('budget', 'NN'), ('surveythis', 'NN'), ('chance', 'NN'), ('make', 'VBP'), ('voice', 'NN'), ('heard', 'NN'), ('spend', 'VBP'), ('minutes', 'NNS'), ('survey', 'NN'), ('would', 'MD'), ('awesome', 'VB'), ('want', 'JJ'), ('opinionthanks', 'NNS')]", live city please fill people budget surveythis chance make voice heard spend minute survey would awesome want opinionthanks,0.15846175
43,2020-05-23,#BlackLivesMatter @Blklivesmatter But they don't,dont ,1,en,['dont'],"[('dont', 'NN')]", dont,0.017701091
44,2020-05-23,"@BernieSanders @MaryKayHenry @AbdulElSayed @RishiDesaiMD @jessicaramos @joshokeefemusic @JoeBiden @BernieSanders please......look at this video
...this is a video of @JoeBiden speaking on the floor in #1993 
Wake up @staceyabrams
#BlackPeople #BlackTwitter
 #BlackLivesMatter 
https://t.co/SApZwrYNIt",pleaselook video video speaking floor wake ,1,en,"['pleaselook', 'video', 'video', 'speaking', 'floor', 'wake']","[('pleaselook', 'NN'), ('video', 'NN'), ('video', 'NN'), ('speaking', 'VBG'), ('floor', 'NN'), ('wake', 'NN')]", pleaselook video video speak floor wake,0.2100205
45,2020-05-23,"#Fairy house
#TowerGrovePark area
#SaintLouis

#VoteBlue #BlackLivesMatter https://t.co/t0jFOrBCfU",house area ,1,en,"['house', 'area']","[('house', 'NN'), ('area', 'NN')]", house area,0.06758829
46,2020-05-23,"#Resisters @JoeBiden has many different ways to help the lives of African-Americans! Put this against the guy whose debut to the national stage was for housing discrimination, among a lifetime of racism against the black community! #BlackLivesMatter #FBR 

https://t.co/JzHwJepqkH",many different ways help lives africanamericans put guy whose debut national stage housing discrimination among lifetime racism black community ,1,en,"['many', 'different', 'ways', 'help', 'lives', 'africanamericans', 'put', 'guy', 'whose', 'debut', 'national', 'stage', 'housing', 'discrimination', 'among', 'lifetime', 'racism', 'black', 'community']","[('many', 'JJ'), ('different', 'JJ'), ('ways', 'NNS'), ('help', 'VBP'), ('lives', 'NNS'), ('africanamericans', 'NNS'), ('put', 'VBD'), ('guy', 'RP'), ('whose', 'WP$'), ('debut', 'JJ'), ('national', 'JJ'), ('stage', 'NN'), ('housing', 'NN'), ('discrimination', 'NN'), ('among', 'IN'), ('lifetime', 'JJ'), ('racism', 'NN'), ('black', 'JJ'), ('community', 'NN')]", many different way help life africanamericans put guy whose debut national stage housing discrimination among lifetime racism black community,0.57130677
47,2020-05-23,"DeRay Mckesson’s account of working on the board of one of Shaun’s many organizations that dissolved after raising funds, leaving donors wondering what happened to their money. The letter referenced herein will be posted soon.
#shaunking #fraud #justicetogether #blacklivesmatter https://t.co/bDFhVuX8K0",deray mckesson’s account working board one shaun’s many organizations dissolved raising funds leaving donors wondering happened money letter referenced herein posted soon ,1,en,"['deray', 'mckesson', 'account', 'working', 'board', 'one', 'shaun', 'many', 'organizations', 'dissolved', 'raising', 'funds', 'leaving', 'donors', 'wondering', 'happened', 'money', 'letter', 'referenced', 'herein', 'posted', 'soon']","[('deray', 'NN'), ('mckesson', 'NN'), ('account', 'NN'), ('working', 'VBG'), ('board', 'NN'), ('one', 'CD'), ('shaun', 'NN'), ('many', 'JJ'), ('organizations', 'NNS'), ('dissolved', 'VBD'), ('raising', 'VBG'), ('funds', 'NNS'), ('leaving', 'VBG'), ('donors', 'NNS'), ('wondering', 'VBG'), ('happened', 'VBD'), ('money', 'NN'), ('letter', 'NN'), ('referenced', 'VBD'), ('herein', 'RB'), ('posted', 'VBN'), ('soon', 'RB')]", deray mckesson account work board one shaun many organization dissolve raise fund leave donor wonder happen money letter reference herein post soon,0.114006445
49,2020-05-23,Does #Whitelives dont matter? only outrage for #BlackLivesMatter . This too is #hatecrime #detroitnursinghome #Michigan #MichiganTerrorists https://t.co/aJ9cXNeOq0 #TrumpHasNoPlan,dont matter outrage ,1,en,"['dont', 'matter', 'outrage']","[('dont', 'JJ'), ('matter', 'NN'), ('outrage', 'NN')]", dont matter outrage,0.11192391
